
# Curve 0 of 1, 1200 points
# Curve title: "Re ε_M"
# x y type
 13.7615 -0.697604  i
 13.7841 -0.684376  i
 13.8068 -0.67151  i
 13.8295 -0.658884  i
 13.8522 -0.646443  i
 13.8748 -0.634208  i
 13.8975 -0.622247  i
 13.9202 -0.610639  i
 13.9429 -0.599431  i
 13.9655 -0.588632  i
 13.9882 -0.578206  i
 14.0109 -0.568065  i
 14.0336 -0.558065  i
 14.0563 -0.548006  i
 14.0789 -0.537664  i
 14.1016 -0.526834  i
 14.1243 -0.515369  i
 14.147 -0.503201  i
 14.1696 -0.490349  i
 14.1923 -0.476909  i
 14.215 -0.463041  i
 14.2377 -0.448936  i
 14.2603 -0.434794  i
 14.283 -0.420806  i
 14.3057 -0.407154  i
 14.3284 -0.394008  i
 14.351 -0.381517  i
 14.3737 -0.369787  i
 14.3964 -0.358871  i
 14.4191 -0.348767  i
 14.4417 -0.339441  i
 14.4644 -0.330861  i
 14.4871 -0.323023  i
 14.5098 -0.315946  i
 14.5325 -0.309656  i
 14.5551 -0.304151  i
 14.5778 -0.299388  i
 14.6005 -0.295282  i
 14.6232 -0.291722  i
 14.6458 -0.288579  i
 14.6685 -0.285719  i
 14.6912 -0.283021  i
 14.7139 -0.280383  i
 14.7365 -0.277722  i
 14.7592 -0.274964  i
 14.7819 -0.272015  i
 14.8046 -0.268753  i
 14.8272 -0.265018  i
 14.8499 -0.260632  i
 14.8726 -0.255432  i
 14.8953 -0.249293  i
 14.9179 -0.242141  i
 14.9406 -0.233964  i
 14.9633 -0.22481  i
 14.986 -0.214785  i
